gId,filename,catalog_timestamp_utc,station,event_id,case_type
9538268,3RIMG_11SEP2021_1015_L2B_CMK_V01R00.h5,2021-09-11T10:15:00Z,VIDP,VIDP_TS_01_20210910T23,thunderstorm_episode
9538315,3RIMG_11SEP2021_1045_L2B_CMK_V01R00.h5,2021-09-11T10:45:00Z,VIDP,VIDP_TS_01_20210910T23,thunderstorm_episode
9538355,3RIMG_11SEP2021_1115_L2B_CMK_V01R00.h5,2021-09-11T11:15:00Z,VIDP,VIDP_TS_01_20210910T23,thunderstorm_episode
9538402,3RIMG_11SEP2021_1145_L2B_CMK_V01R00.h5,2021-09-11T11:45:00Z,VIDP,VIDP_TS_01_20210910T23,thunderstorm_episode
9538443,3RIMG_11SEP2021_1215_L2B_CMK_V01R00.h5,2021-09-11T12:15:00Z,VIDP,VIDP_TS_01_20210910T23,thunderstorm_episode
9538488,3RIMG_11SEP2021_1245_L2B_CMK_V01R00.h5,2021-09-11T12:45:00Z,VIDP,VIDP_TS_01_20210910T23,thunderstorm_episode
9538530,3RIMG_11SEP2021_1315_L2B_CMK_V01R00.h5,2021-09-11T13:15:00Z,VIDP,VIDP_TS_01_20210910T23,thunderstorm_episode
9538571,3RIMG_11SEP2021_1345_L2B_CMK_V01R00.h5,2021-09-11T13:45:00Z,VIDP,VIDP_TS_01_20210910T23,thunderstorm_episode
9552774,3RIMG_19SEP2021_1615_L2B_CMK_V01R00.h5,2021-09-19T16:15:00Z,VECC,VECC_TS_02_20210919T18,thunderstorm_episode
9552823,3RIMG_19SEP2021_1645_L2B_CMK_V01R00.h5,2021-09-19T16:45:00Z,VECC,VECC_TS_02_20210919T18,thunderstorm_episode
9552842,3RIMG_19SEP2021_1715_L2B_CMK_V01R00.h5,2021-09-19T17:15:00Z,VECC,VECC_TS_02_20210919T18,thunderstorm_episode
9552960,3RIMG_19SEP2021_2215_L2B_CMK_V01R00.h5,2021-09-19T22:15:00Z,VECC,VECC_TS_02_20210919T18,thunderstorm_episode
9552989,3RIMG_19SEP2021_2245_L2B_CMK_V01R00.h5,2021-09-19T22:45:00Z,VECC,VECC_TS_02_20210919T18,thunderstorm_episode
9553018,3RIMG_19SEP2021_2315_L2B_CMK_V01R00.h5,2021-09-19T23:15:00Z,VECC,VECC_TS_02_20210919T18,thunderstorm_episode
9553049,3RIMG_19SEP2021_2345_L2B_CMK_V01R00.h5,2021-09-19T23:45:00Z,VECC,VECC_TS_02_20210919T18,thunderstorm_episode
9553090,3RIMG_20SEP2021_0015_L2B_CMK_V01R00.h5,2021-09-20T00:15:00Z,VECC,VECC_TS_02_20210919T18,thunderstorm_episode
9553134,3RIMG_20SEP2021_0045_L2B_CMK_V01R00.h5,2021-09-20T00:45:00Z,VECC,VECC_TS_02_20210919T18,thunderstorm_episode
9553170,3RIMG_20SEP2021_0115_L2B_CMK_V01R00.h5,2021-09-20T01:15:00Z,VECC,VECC_TS_02_20210919T18,thunderstorm_episode
9553212,3RIMG_20SEP2021_0145_L2B_CMK_V01R00.h5,2021-09-20T01:45:00Z,VECC,VECC_TS_02_20210919T18,thunderstorm_episode
9553259,3RIMG_20SEP2021_0215_L2B_CMK_V01R00.h5,2021-09-20T02:15:00Z,VECC,VECC_TS_02_20210919T18,thunderstorm_episode
9553303,3RIMG_20SEP2021_0245_L2B_CMK_V01R00.h5,2021-09-20T02:45:00Z,VECC,VECC_TS_02_20210919T18,thunderstorm_episode
9553371,3RIMG_20SEP2021_0315_L2B_CMK_V01R00.h5,2021-09-20T03:15:00Z,VECC,VECC_TS_02_20210919T18,thunderstorm_episode
9553414,3RIMG_20SEP2021_0345_L2B_CMK_V01R00.h5,2021-09-20T03:45:00Z,VECC,VECC_TS_02_20210919T18,thunderstorm_episode
9553465,3RIMG_20SEP2021_0415_L2B_CMK_V01R00.h5,2021-09-20T04:15:00Z,VECC,VECC_TS_02_20210919T18,thunderstorm_episode
9553509,3RIMG_20SEP2021_0445_L2B_CMK_V01R00.h5,2021-09-20T04:45:00Z,VECC,VECC_TS_02_20210919T18,thunderstorm_episode
9553560,3RIMG_20SEP2021_0515_L2B_CMK_V01R00.h5,2021-09-20T05:15:00Z,VECC,VECC_TS_02_20210919T18,thunderstorm_episode
9553610,3RIMG_20SEP2021_0545_L2B_CMK_V01R00.h5,2021-09-20T05:45:00Z,VECC,VECC_TS_02_20210919T18,thunderstorm_episode
9553659,3RIMG_20SEP2021_0615_L2B_CMK_V01R00.h5,2021-09-20T06:15:00Z,VECC,VECC_TS_02_20210919T18,thunderstorm_episode
9553712,3RIMG_20SEP2021_0645_L2B_CMK_V01R00.h5,2021-09-20T06:45:00Z,VECC,VECC_TS_02_20210919T18,thunderstorm_episode
9553768,3RIMG_20SEP2021_0715_L2B_CMK_V01R00.h5,2021-09-20T07:15:00Z,VECC,VECC_TS_02_20210919T18,thunderstorm_episode
9553818,3RIMG_20SEP2021_0745_L2B_CMK_V01R00.h5,2021-09-20T07:45:00Z,VECC,VECC_TS_02_20210919T18,thunderstorm_episode
9553864,3RIMG_20SEP2021_0815_L2B_CMK_V01R00.h5,2021-09-20T08:15:00Z,VECC,VECC_TS_02_20210919T18,thunderstorm_episode
9553913,3RIMG_20SEP2021_0845_L2B_CMK_V01R00.h5,2021-09-20T08:45:00Z,VECC,VECC_TS_02_20210919T18,thunderstorm_episode
9553958,3RIMG_20SEP2021_0915_L2B_CMK_V01R00.h5,2021-09-20T09:15:00Z,VECC,VECC_TS_02_20210919T18,thunderstorm_episode
9554010,3RIMG_20SEP2021_0945_L2B_CMK_V01R00.h5,2021-09-20T09:45:00Z,VECC,VECC_TS_02_20210919T18,thunderstorm_episode
9615273,3RIMG_10OCT2021_1615_L2B_CMK_V01R00.h5,2021-10-10T16:15:00Z,VECC,VECC_CTL_02_20210919T18,control
9615319,3RIMG_10OCT2021_1645_L2B_CMK_V01R00.h5,2021-10-10T16:45:00Z,VECC,VECC_CTL_02_20210919T18,control
9615398,3RIMG_10OCT2021_2045_L2B_CMK_V01R00.h5,2021-10-10T20:45:00Z,VECC,VECC_CTL_02_20210919T18,control
9615447,3RIMG_10OCT2021_2115_L2B_CMK_V01R00.h5,2021-10-10T21:15:00Z,VECC,VECC_CTL_02_20210919T18,control
9615498,3RIMG_10OCT2021_2145_L2B_CMK_V01R00.h5,2021-10-10T21:45:00Z,VECC,VECC_CTL_02_20210919T18,control
9615533,3RIMG_10OCT2021_2215_L2B_CMK_V01R00.h5,2021-10-10T22:15:00Z,VECC,VECC_CTL_02_20210919T18,control
9615551,3RIMG_10OCT2021_2245_L2B_CMK_V01R00.h5,2021-10-10T22:45:00Z,VECC,VECC_CTL_02_20210919T18,control
9615583,3RIMG_10OCT2021_2315_L2B_CMK_V01R00.h5,2021-10-10T23:15:00Z,VECC,VECC_CTL_02_20210919T18,control
9615625,3RIMG_10OCT2021_2345_L2B_CMK_V01R00.h5,2021-10-10T23:45:00Z,VECC,VECC_CTL_02_20210919T18,control
9615658,3RIMG_11OCT2021_0015_L2B_CMK_V01R00.h5,2021-10-11T00:15:00Z,VECC,VECC_CTL_02_20210919T18,control
9615704,3RIMG_11OCT2021_0045_L2B_CMK_V01R00.h5,2021-10-11T00:45:00Z,VECC,VECC_CTL_02_20210919T18,control
9615751,3RIMG_11OCT2021_0115_L2B_CMK_V01R00.h5,2021-10-11T01:15:00Z,VECC,VECC_CTL_02_20210919T18,control
9615796,3RIMG_11OCT2021_0145_L2B_CMK_V01R00.h5,2021-10-11T01:45:00Z,VECC,VECC_CTL_02_20210919T18,control
9615843,3RIMG_11OCT2021_0215_L2B_CMK_V01R00.h5,2021-10-11T02:15:00Z,VECC,VECC_CTL_02_20210919T18,control
9615889,3RIMG_11OCT2021_0245_L2B_CMK_V01R00.h5,2021-10-11T02:45:00Z,VECC,VECC_CTL_02_20210919T18,control
9615969,3RIMG_11OCT2021_0315_L2B_CMK_V01R00.h5,2021-10-11T03:15:00Z,VECC,VECC_CTL_02_20210919T18,control
9616014,3RIMG_11OCT2021_0345_L2B_CMK_V01R00.h5,2021-10-11T03:45:00Z,VECC,VECC_CTL_02_20210919T18,control
9616057,3RIMG_11OCT2021_0415_L2B_CMK_V01R00.h5,2021-10-11T04:15:00Z,VECC,VECC_CTL_02_20210919T18,control
9616109,3RIMG_11OCT2021_0445_L2B_CMK_V01R00.h5,2021-10-11T04:45:00Z,VECC,VECC_CTL_02_20210919T18,control
9616159,3RIMG_11OCT2021_0515_L2B_CMK_V01R00.h5,2021-10-11T05:15:00Z,VECC,VECC_CTL_02_20210919T18,control
9616209,3RIMG_11OCT2021_0545_L2B_CMK_V01R00.h5,2021-10-11T05:45:00Z,VECC,VECC_CTL_02_20210919T18,control
9616272,3RIMG_11OCT2021_0615_L2B_CMK_V01R00.h5,2021-10-11T06:15:00Z,VECC,VECC_CTL_02_20210919T18,control
9616323,3RIMG_11OCT2021_0645_L2B_CMK_V01R00.h5,2021-10-11T06:45:00Z,VECC,VECC_CTL_02_20210919T18,control
9616510,3RIMG_11OCT2021_0715_L2B_CMK_V01R00.h5,2021-10-11T07:15:00Z,VECC,VECC_CTL_02_20210919T18,control
9616623,3RIMG_11OCT2021_0745_L2B_CMK_V01R00.h5,2021-10-11T07:45:00Z,VECC,VECC_CTL_02_20210919T18,control
9616721,3RIMG_11OCT2021_0815_L2B_CMK_V01R00.h5,2021-10-11T08:15:00Z,VECC,VECC_CTL_02_20210919T18,control
9616904,3RIMG_11OCT2021_0845_L2B_CMK_V01R00.h5,2021-10-11T08:45:00Z,VECC,VECC_CTL_02_20210919T18,control
9617041,3RIMG_11OCT2021_0915_L2B_CMK_V01R00.h5,2021-10-11T09:15:00Z,VECC,VECC_CTL_02_20210919T18,control
9617136,3RIMG_11OCT2021_0945_L2B_CMK_V01R00.h5,2021-10-11T09:45:00Z,VECC,VECC_CTL_02_20210919T18,control
9839624,3RIMG_24DEC2021_1715_L2B_CMK_V01R00.h5,2021-12-24T17:15:00Z,VIDP,VIDP_CTL_03_20220107T19,control
9839666,3RIMG_24DEC2021_1745_L2B_CMK_V01R00.h5,2021-12-24T17:45:00Z,VIDP,VIDP_CTL_03_20220107T19,control
9839713,3RIMG_24DEC2021_1815_L2B_CMK_V01R00.h5,2021-12-24T18:15:00Z,VIDP,VIDP_CTL_03_20220107T19,control
9839751,3RIMG_24DEC2021_1845_L2B_CMK_V01R00.h5,2021-12-24T18:45:00Z,VIDP,VIDP_CTL_03_20220107T19,control
9839792,3RIMG_24DEC2021_1915_L2B_CMK_V01R00.h5,2021-12-24T19:15:00Z,VIDP,VIDP_CTL_03_20220107T19,control
9839834,3RIMG_24DEC2021_1945_L2B_CMK_V01R00.h5,2021-12-24T19:45:00Z,VIDP,VIDP_CTL_03_20220107T19,control
9839960,3RIMG_24DEC2021_2015_L2B_CMK_V01R00.h5,2021-12-24T20:15:00Z,VIDP,VIDP_CTL_03_20220107T19,control
9840005,3RIMG_24DEC2021_2045_L2B_CMK_V01R00.h5,2021-12-24T20:45:00Z,VIDP,VIDP_CTL_03_20220107T19,control
9840043,3RIMG_24DEC2021_2115_L2B_CMK_V01R00.h5,2021-12-24T21:15:00Z,VIDP,VIDP_CTL_03_20220107T19,control
9840086,3RIMG_24DEC2021_2145_L2B_CMK_V01R00.h5,2021-12-24T21:45:00Z,VIDP,VIDP_CTL_03_20220107T19,control
9840126,3RIMG_24DEC2021_2215_L2B_CMK_V01R00.h5,2021-12-24T22:15:00Z,VIDP,VIDP_CTL_03_20220107T19,control
9840166,3RIMG_24DEC2021_2245_L2B_CMK_V01R00.h5,2021-12-24T22:45:00Z,VIDP,VIDP_CTL_03_20220107T19,control
9840207,3RIMG_24DEC2021_2315_L2B_CMK_V01R00.h5,2021-12-24T23:15:00Z,VIDP,VIDP_CTL_03_20220107T19,control
9840246,3RIMG_24DEC2021_2345_L2B_CMK_V01R00.h5,2021-12-24T23:45:00Z,VIDP,VIDP_CTL_03_20220107T19,control
9840286,3RIMG_25DEC2021_0015_L2B_CMK_V01R00.h5,2021-12-25T00:15:00Z,VIDP,VIDP_CTL_03_20220107T19,control
9840329,3RIMG_25DEC2021_0045_L2B_CMK_V01R00.h5,2021-12-25T00:45:00Z,VIDP,VIDP_CTL_03_20220107T19,control
9840370,3RIMG_25DEC2021_0115_L2B_CMK_V01R00.h5,2021-12-25T01:15:00Z,VIDP,VIDP_CTL_03_20220107T19,control
9840408,3RIMG_25DEC2021_0145_L2B_CMK_V01R00.h5,2021-12-25T01:45:00Z,VIDP,VIDP_CTL_03_20220107T19,control
9840452,3RIMG_25DEC2021_0215_L2B_CMK_V01R00.h5,2021-12-25T02:15:00Z,VIDP,VIDP_CTL_03_20220107T19,control
9841457,3RIMG_25DEC2021_0645_L2B_CMK_V01R00.h5,2021-12-25T06:45:00Z,VIDP,VIDP_CTL_03_20220107T19,control
9841597,3RIMG_25DEC2021_0715_L2B_CMK_V01R00.h5,2021-12-25T07:15:00Z,VIDP,VIDP_CTL_03_20220107T19,control
9841839,3RIMG_25DEC2021_0745_L2B_CMK_V01R00.h5,2021-12-25T07:45:00Z,VIDP,VIDP_CTL_03_20220107T19,control
9841979,3RIMG_25DEC2021_0815_L2B_CMK_V01R00.h5,2021-12-25T08:15:00Z,VIDP,VIDP_CTL_03_20220107T19,control
9842117,3RIMG_25DEC2021_0845_L2B_CMK_V01R00.h5,2021-12-25T08:45:00Z,VIDP,VIDP_CTL_03_20220107T19,control
9877886,3RIMG_07JAN2022_1715_L2B_CMK_V01R00.h5,2022-01-07T17:15:00Z,VIDP,VIDP_TS_03_20220107T19,thunderstorm_episode
9877931,3RIMG_07JAN2022_1745_L2B_CMK_V01R00.h5,2022-01-07T17:45:00Z,VIDP,VIDP_TS_03_20220107T19,thunderstorm_episode
9877970,3RIMG_07JAN2022_1815_L2B_CMK_V01R00.h5,2022-01-07T18:15:00Z,VIDP,VIDP_TS_03_20220107T19,thunderstorm_episode
9878013,3RIMG_07JAN2022_1845_L2B_CMK_V01R00.h5,2022-01-07T18:45:00Z,VIDP,VIDP_TS_03_20220107T19,thunderstorm_episode
9878051,3RIMG_07JAN2022_1915_L2B_CMK_V01R00.h5,2022-01-07T19:15:00Z,VIDP,VIDP_TS_03_20220107T19,thunderstorm_episode
9878092,3RIMG_07JAN2022_1945_L2B_CMK_V01R00.h5,2022-01-07T19:45:00Z,VIDP,VIDP_TS_03_20220107T19,thunderstorm_episode
9878125,3RIMG_07JAN2022_2015_L2B_CMK_V01R00.h5,2022-01-07T20:15:00Z,VIDP,VIDP_TS_03_20220107T19,thunderstorm_episode
9878173,3RIMG_07JAN2022_2045_L2B_CMK_V01R00.h5,2022-01-07T20:45:00Z,VIDP,VIDP_TS_03_20220107T19,thunderstorm_episode
9878213,3RIMG_07JAN2022_2115_L2B_CMK_V01R00.h5,2022-01-07T21:15:00Z,VIDP,VIDP_TS_03_20220107T19,thunderstorm_episode
9878255,3RIMG_07JAN2022_2145_L2B_CMK_V01R00.h5,2022-01-07T21:45:00Z,VIDP,VIDP_TS_03_20220107T19,thunderstorm_episode
9878294,3RIMG_07JAN2022_2215_L2B_CMK_V01R00.h5,2022-01-07T22:15:00Z,VIDP,VIDP_TS_03_20220107T19,thunderstorm_episode
9878332,3RIMG_07JAN2022_2245_L2B_CMK_V01R00.h5,2022-01-07T22:45:00Z,VIDP,VIDP_TS_03_20220107T19,thunderstorm_episode
9878374,3RIMG_07JAN2022_2315_L2B_CMK_V01R00.h5,2022-01-07T23:15:00Z,VIDP,VIDP_TS_03_20220107T19,thunderstorm_episode
9878415,3RIMG_07JAN2022_2345_L2B_CMK_V01R00.h5,2022-01-07T23:45:00Z,VIDP,VIDP_TS_03_20220107T19,thunderstorm_episode
9878452,3RIMG_08JAN2022_0015_L2B_CMK_V01R00.h5,2022-01-08T00:15:00Z,VIDP,VIDP_TS_03_20220107T19,thunderstorm_episode
9878496,3RIMG_08JAN2022_0045_L2B_CMK_V01R00.h5,2022-01-08T00:45:00Z,VIDP,VIDP_TS_03_20220107T19,thunderstorm_episode
9878528,3RIMG_08JAN2022_0115_L2B_CMK_V01R00.h5,2022-01-08T01:15:00Z,VIDP,VIDP_TS_03_20220107T19,thunderstorm_episode
9878574,3RIMG_08JAN2022_0145_L2B_CMK_V01R00.h5,2022-01-08T01:45:00Z,VIDP,VIDP_TS_03_20220107T19,thunderstorm_episode
9878613,3RIMG_08JAN2022_0215_L2B_CMK_V01R00.h5,2022-01-08T02:15:00Z,VIDP,VIDP_TS_03_20220107T19,thunderstorm_episode
9878696,3RIMG_08JAN2022_0315_L2B_CMK_V01R00.h5,2022-01-08T03:15:00Z,VIDP,VIDP_TS_03_20220107T19,thunderstorm_episode
9878735,3RIMG_08JAN2022_0345_L2B_CMK_V01R00.h5,2022-01-08T03:45:00Z,VIDP,VIDP_TS_03_20220107T19,thunderstorm_episode
9878772,3RIMG_08JAN2022_0415_L2B_CMK_V01R00.h5,2022-01-08T04:15:00Z,VIDP,VIDP_TS_03_20220107T19,thunderstorm_episode
9878808,3RIMG_08JAN2022_0445_L2B_CMK_V01R00.h5,2022-01-08T04:45:00Z,VIDP,VIDP_TS_03_20220107T19,thunderstorm_episode
9878844,3RIMG_08JAN2022_0515_L2B_CMK_V01R00.h5,2022-01-08T05:15:00Z,VIDP,VIDP_TS_03_20220107T19,thunderstorm_episode
9878890,3RIMG_08JAN2022_0545_L2B_CMK_V01R00.h5,2022-01-08T05:45:00Z,VIDP,VIDP_TS_03_20220107T19,thunderstorm_episode
9879010,3RIMG_08JAN2022_0615_L2B_CMK_V01R00.h5,2022-01-08T06:15:00Z,VIDP,VIDP_TS_03_20220107T19,thunderstorm_episode
9879054,3RIMG_08JAN2022_0645_L2B_CMK_V01R00.h5,2022-01-08T06:45:00Z,VIDP,VIDP_TS_03_20220107T19,thunderstorm_episode
9879098,3RIMG_08JAN2022_0715_L2B_CMK_V01R00.h5,2022-01-08T07:15:00Z,VIDP,VIDP_TS_03_20220107T19,thunderstorm_episode
9879145,3RIMG_08JAN2022_0745_L2B_CMK_V01R00.h5,2022-01-08T07:45:00Z,VIDP,VIDP_TS_03_20220107T19,thunderstorm_episode
9879195,3RIMG_08JAN2022_0815_L2B_CMK_V01R00.h5,2022-01-08T08:15:00Z,VIDP,VIDP_TS_03_20220107T19,thunderstorm_episode
9879239,3RIMG_08JAN2022_0845_L2B_CMK_V01R00.h5,2022-01-08T08:45:00Z,VIDP,VIDP_TS_03_20220107T19,thunderstorm_episode
12472515,3RIMG_20OCT2023_0615_L2B_CMK_V01R00.h5,2023-10-20T06:15:00Z,VOCI,VOCI_CTL_02_20231103T08,control
12472619,3RIMG_20OCT2023_0645_L2B_CMK_V01R00.h5,2023-10-20T06:45:00Z,VOCI,VOCI_CTL_02_20231103T08,control
12472783,3RIMG_20OCT2023_0715_L2B_CMK_V01R00.h5,2023-10-20T07:15:00Z,VOCI,VOCI_CTL_02_20231103T08,control
12472887,3RIMG_20OCT2023_0745_L2B_CMK_V01R00.h5,2023-10-20T07:45:00Z,VOCI,VOCI_CTL_02_20231103T08,control
12473095,3RIMG_20OCT2023_0815_L2B_CMK_V01R00.h5,2023-10-20T08:15:00Z,VOCI,VOCI_CTL_02_20231103T08,control
12473227,3RIMG_20OCT2023_0845_L2B_CMK_V01R00.h5,2023-10-20T08:45:00Z,VOCI,VOCI_CTL_02_20231103T08,control
12473275,3RIMG_20OCT2023_0915_L2B_CMK_V01R00.h5,2023-10-20T09:15:00Z,VOCI,VOCI_CTL_02_20231103T08,control
12473363,3RIMG_20OCT2023_0945_L2B_CMK_V01R00.h5,2023-10-20T09:45:00Z,VOCI,VOCI_CTL_02_20231103T08,control
12473427,3RIMG_20OCT2023_1015_L2B_CMK_V01R00.h5,2023-10-20T10:15:00Z,VOCI,VOCI_CTL_02_20231103T08,control
12473499,3RIMG_20OCT2023_1045_L2B_CMK_V01R00.h5,2023-10-20T10:45:00Z,VOCI,VOCI_CTL_02_20231103T08,control
12473603,3RIMG_20OCT2023_1115_L2B_CMK_V01R00.h5,2023-10-20T11:15:00Z,VOCI,VOCI_CTL_02_20231103T08,control
12473697,3RIMG_20OCT2023_1145_L2B_CMK_V01R00.h5,2023-10-20T11:45:00Z,VOCI,VOCI_CTL_02_20231103T08,control
12473795,3RIMG_20OCT2023_1215_L2B_CMK_V01R00.h5,2023-10-20T12:15:00Z,VOCI,VOCI_CTL_02_20231103T08,control
12473871,3RIMG_20OCT2023_1245_L2B_CMK_V01R00.h5,2023-10-20T12:45:00Z,VOCI,VOCI_CTL_02_20231103T08,control
12473955,3RIMG_20OCT2023_1315_L2B_CMK_V01R00.h5,2023-10-20T13:15:00Z,VOCI,VOCI_CTL_02_20231103T08,control
12474037,3RIMG_20OCT2023_1345_L2B_CMK_V01R00.h5,2023-10-20T13:45:00Z,VOCI,VOCI_CTL_02_20231103T08,control
12474125,3RIMG_20OCT2023_1415_L2B_CMK_V01R00.h5,2023-10-20T14:15:00Z,VOCI,VOCI_CTL_02_20231103T08,control
12474237,3RIMG_20OCT2023_1445_L2B_CMK_V01R00.h5,2023-10-20T14:45:00Z,VOCI,VOCI_CTL_02_20231103T08,control
12474343,3RIMG_20OCT2023_1515_L2B_CMK_V01R00.h5,2023-10-20T15:15:00Z,VOCI,VOCI_CTL_02_20231103T08,control
12474451,3RIMG_20OCT2023_1545_L2B_CMK_V01R00.h5,2023-10-20T15:45:00Z,VOCI,VOCI_CTL_02_20231103T08,control
12474561,3RIMG_20OCT2023_1615_L2B_CMK_V01R00.h5,2023-10-20T16:15:00Z,VOCI,VOCI_CTL_02_20231103T08,control
12474665,3RIMG_20OCT2023_1645_L2B_CMK_V01R00.h5,2023-10-20T16:45:00Z,VOCI,VOCI_CTL_02_20231103T08,control
12475345,3RIMG_20OCT2023_2045_L2B_CMK_V01R00.h5,2023-10-20T20:45:00Z,VOCI,VOCI_CTL_02_20231103T08,control
12475417,3RIMG_20OCT2023_2115_L2B_CMK_V01R00.h5,2023-10-20T21:15:00Z,VOCI,VOCI_CTL_02_20231103T08,control
12475503,3RIMG_20OCT2023_2145_L2B_CMK_V01R00.h5,2023-10-20T21:45:00Z,VOCI,VOCI_CTL_02_20231103T08,control
12475591,3RIMG_20OCT2023_2215_L2B_CMK_V01R00.h5,2023-10-20T22:15:00Z,VOCI,VOCI_CTL_02_20231103T08,control
12475661,3RIMG_20OCT2023_2245_L2B_CMK_V01R00.h5,2023-10-20T22:45:00Z,VOCI,VOCI_CTL_02_20231103T08,control
12551955,3RIMG_03NOV2023_0615_L2B_CMK_V01R00.h5,2023-11-03T06:15:00Z,VOCI,VOCI_TS_02_20231103T08,thunderstorm_episode
12552089,3RIMG_03NOV2023_0645_L2B_CMK_V01R00.h5,2023-11-03T06:45:00Z,VOCI,VOCI_TS_02_20231103T08,thunderstorm_episode
12552207,3RIMG_03NOV2023_0715_L2B_CMK_V01R00.h5,2023-11-03T07:15:00Z,VOCI,VOCI_TS_02_20231103T08,thunderstorm_episode
12552357,3RIMG_03NOV2023_0745_L2B_CMK_V01R00.h5,2023-11-03T07:45:00Z,VOCI,VOCI_TS_02_20231103T08,thunderstorm_episode
12552529,3RIMG_03NOV2023_0815_L2B_CMK_V01R00.h5,2023-11-03T08:15:00Z,VOCI,VOCI_TS_02_20231103T08,thunderstorm_episode
12552633,3RIMG_03NOV2023_0845_L2B_CMK_V01R00.h5,2023-11-03T08:45:00Z,VOCI,VOCI_TS_02_20231103T08,thunderstorm_episode
12552771,3RIMG_03NOV2023_0915_L2B_CMK_V01R00.h5,2023-11-03T09:15:00Z,VOCI,VOCI_TS_02_20231103T08,thunderstorm_episode
12552865,3RIMG_03NOV2023_0945_L2B_CMK_V01R00.h5,2023-11-03T09:45:00Z,VOCI,VOCI_TS_02_20231103T08,thunderstorm_episode
12552983,3RIMG_03NOV2023_1015_L2B_CMK_V01R00.h5,2023-11-03T10:15:00Z,VOCI,VOCI_TS_02_20231103T08,thunderstorm_episode
12553101,3RIMG_03NOV2023_1045_L2B_CMK_V01R00.h5,2023-11-03T10:45:00Z,VOCI,VOCI_TS_02_20231103T08,thunderstorm_episode
12553225,3RIMG_03NOV2023_1115_L2B_CMK_V01R00.h5,2023-11-03T11:15:00Z,VOCI,VOCI_TS_02_20231103T08,thunderstorm_episode
12553321,3RIMG_03NOV2023_1145_L2B_CMK_V01R00.h5,2023-11-03T11:45:00Z,VOCI,VOCI_TS_02_20231103T08,thunderstorm_episode
12553445,3RIMG_03NOV2023_1215_L2B_CMK_V01R00.h5,2023-11-03T12:15:00Z,VOCI,VOCI_TS_02_20231103T08,thunderstorm_episode
12553553,3RIMG_03NOV2023_1245_L2B_CMK_V01R00.h5,2023-11-03T12:45:00Z,VOCI,VOCI_TS_02_20231103T08,thunderstorm_episode
12553657,3RIMG_03NOV2023_1315_L2B_CMK_V01R00.h5,2023-11-03T13:15:00Z,VOCI,VOCI_TS_02_20231103T08,thunderstorm_episode
12553743,3RIMG_03NOV2023_1345_L2B_CMK_V01R00.h5,2023-11-03T13:45:00Z,VOCI,VOCI_TS_02_20231103T08,thunderstorm_episode
12553871,3RIMG_03NOV2023_1415_L2B_CMK_V01R00.h5,2023-11-03T14:15:00Z,VOCI,VOCI_TS_02_20231103T08,thunderstorm_episode
12553957,3RIMG_03NOV2023_1445_L2B_CMK_V01R00.h5,2023-11-03T14:45:00Z,VOCI,VOCI_TS_02_20231103T08,thunderstorm_episode
12554047,3RIMG_03NOV2023_1515_L2B_CMK_V01R00.h5,2023-11-03T15:15:00Z,VOCI,VOCI_TS_02_20231103T08,thunderstorm_episode
12554181,3RIMG_03NOV2023_1545_L2B_CMK_V01R00.h5,2023-11-03T15:45:00Z,VOCI,VOCI_TS_02_20231103T08,thunderstorm_episode
12554279,3RIMG_03NOV2023_1615_L2B_CMK_V01R00.h5,2023-11-03T16:15:00Z,VOCI,VOCI_TS_02_20231103T08,thunderstorm_episode
12554373,3RIMG_03NOV2023_1645_L2B_CMK_V01R00.h5,2023-11-03T16:45:00Z,VOCI,VOCI_TS_02_20231103T08,thunderstorm_episode
12554831,3RIMG_03NOV2023_2045_L2B_CMK_V01R00.h5,2023-11-03T20:45:00Z,VOCI,VOCI_TS_02_20231103T08,thunderstorm_episode
12554957,3RIMG_03NOV2023_2115_L2B_CMK_V01R00.h5,2023-11-03T21:15:00Z,VOCI,VOCI_TS_02_20231103T08,thunderstorm_episode
12555245,3RIMG_03NOV2023_2145_L2B_CMK_V01R00.h5,2023-11-03T21:45:00Z,VOCI,VOCI_TS_02_20231103T08,thunderstorm_episode
12555331,3RIMG_03NOV2023_2215_L2B_CMK_V01R00.h5,2023-11-03T22:15:00Z,VOCI,VOCI_TS_02_20231103T08,thunderstorm_episode
12555403,3RIMG_03NOV2023_2245_L2B_CMK_V01R00.h5,2023-11-03T22:45:00Z,VOCI,VOCI_TS_02_20231103T08,thunderstorm_episode
13452103,3RIMG_22APR2024_1115_L2B_CMK_V01R00.h5,2024-04-22T11:15:00Z,VECC,VECC_CTL_04_20240506T13,control
15145807,3RIMG_22APR2024_1145_L2B_CMK_V01R00.h5,2024-04-22T11:45:00Z,VECC,VECC_CTL_04_20240506T13,control
13452399,3RIMG_22APR2024_1315_L2B_CMK_V01R00.h5,2024-04-22T13:15:00Z,VECC,VECC_CTL_04_20240506T13,control
13452489,3RIMG_22APR2024_1345_L2B_CMK_V01R00.h5,2024-04-22T13:45:00Z,VECC,VECC_CTL_04_20240506T13,control
13452631,3RIMG_22APR2024_1445_L2B_CMK_V01R00.h5,2024-04-22T14:45:00Z,VECC,VECC_CTL_04_20240506T13,control
13452729,3RIMG_22APR2024_1515_L2B_CMK_V01R00.h5,2024-04-22T15:15:00Z,VECC,VECC_CTL_04_20240506T13,control
